"","idx","object_id","filename","filename_prosome_mask","filename_lipid_mask","class","cruise","station","haul","date","width","height","is_valid","IoU","copepod_area_pixels","copepod_mass_annotated","copepod_area_pixels_pred","copepod_mass_pred","whole_image_area_pixels"
"80",80,"20130815 104319 747 000000 1017 0132","20130815 104319 747 000000 1017 0132.bmp","20130815_104319_747_000000_1017_0132-Prosome_mask.png","20130815_104319_747_000000_1017_0132.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","101",1,"8/15/2013",196,147,"False",0.643178410794603,2001,0.21308654898414,1287,0.11589199747965,28812
"81",81,"20130815 104319 780 000000 0821 0192","20130815 104319 780 000000 0821 0192.bmp","20130815_104319_780_000000_0821_0192-Prosome_mask.png","20130815_104319_780_000000_0821_0192.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",188,259,"False",0.881205452044517,7547,1.33095587178557,7497,1.31880267245647,48692
"82",82,"20130815 104319 813 000000 0325 0136","20130815 104319 813 000000 0325 0136.bmp","20130815_104319_813_000000_0325_0136-Prosome_mask.png","20130815_104319_813_000000_0325_0136.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",410,158,"False",0.949163508642203,10741,2.16609132203619,10347,2.05721173641258,64780
"83",83,"20130815 104322 246 000000 0085 0440","20130815 104322 246 000000 0085 0440.bmp","20130815_104322_246_000000_0085_0440-Prosome_mask.png","20130815_104322_246_000000_0085_0440.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",158,147,"False",0.738505747126437,3480,0.457313908747862,2570,0.300983552439855,23226
"84",84,"20130815 104322 262 000001 0811 0348","20130815 104322 262 000001 0811 0348.bmp","20130815_104322_262_000001_0811_0348-Prosome_mask.png","20130815_104322_262_000001_0811_0348.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",204,590,"False",0.875919780695426,13105,2.85034971985914,12899,2.78870382637053,120360
"85",85,"20130815 104322 396 000000 0679 0204","20130815 104322 396 000000 0679 0204.bmp","20130815_104322_396_000000_0679_0204-Prosome_mask.png","20130815_104322_396_000000_0679_0204.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",123,355,"False",0.816988785492722,3524,0.465312366907053,4091,0.571688867499705,43665
"86",86,"20130815 104324 511 000000 0509 0016","20130815 104324 511 000000 0509 0016.bmp","20130815_104324_511_000000_0509_0016-Prosome_mask.png","20130815_104324_511_000000_0509_0016.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",218,105,"False",0.781520014106859,5587,0.878904362338488,4516,0.655232576728031,22890
"87",87,"20130815 104325 111 000000 0729 0032","20130815 104325 111 000000 0729 0032.bmp","20130815_104325_111_000000_0729_0032-Prosome_mask.png","20130815_104325_111_000000_0729_0032.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",177,177,"False",0.721317408613826,2097,0.22732169602436,2659,0.315461496409442,31329
"88",88,"20130815 104325 194 000001 0683 0892","20130815 104325 194 000001 0683 0892.bmp","20130815_104325_194_000001_0683_0892-Prosome_mask.png","20130815_104325_194_000001_0683_0892.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",144,292,"False",0.815042573320719,3756,0.50810838156728,3918,0.538597048625743,42048
"89",89,"20130815 104325 578 000000 0277 0704","20130815 104325 578 000000 0277 0704.bmp","20130815_104325_578_000000_0277_0704-Prosome_mask.png","20130815_104325_578_000000_0277_0704.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",357,147,"False",0.768239492466297,10038,1.97291410452431,7800,1.39291817539228,52479
"90",90,"20130815 104326 311 000000 1025 0320","20130815 104326 311 000000 1025 0320.bmp","20130815_104326_311_000000_1025_0320-Prosome_mask.png","20130815_104326_311_000000_1025_0320.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",229,147,"False",0.665395828661135,4410,0.634103728806964,3016,0.37536199521001,33663
"91",91,"20130815 104326 994 000000 1047 0188","20130815 104326 994 000000 1047 0188.bmp","20130815_104326_994_000000_1047_0188-Prosome_mask.png","20130815_104326_994_000000_1047_0188.bmp-Lipid_mask.png","cglac2hyp1dors","ArcticNet2013","101",1,"8/15/2013",98,131,"False",0.412993039443155,808,0.060962494783725,410,0.023904341020364,12838
"92",92,"20130815 104326 999 000000 1023 0608","20130815 104326 999 000000 1023 0608.bmp","20130815_104326_999_000000_1023_0608-Prosome_mask.png","20130815_104326_999_000000_1023_0608.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",212,278,"False",0.756200730628725,5105,0.776013333932298,4029,0.559766987996867,58936
"93",93,"20130815 104327 394 000000 0223 0544","20130815 104327 394 000000 0223 0544.bmp","20130815_104327_394_000000_0223_0544-Prosome_mask.png","20130815_104327_394_000000_0223_0544.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",220,256,"False",0.891778355671134,4864,0.725915676017822,4593,0.670699755848911,56320
"94",94,"20130815 104327 460 000000 1072 0572","20130815 104327 460 000000 1072 0572.bmp","20130815_104327_460_000000_1072_0572-Prosome_mask.png","20130815_104327_460_000000_1072_0572.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",229,151,"False",0.803262481463174,3305,0.425884342473371,3991,0.552494345902547,34579
"95",95,"20130815 104327 577 000000 0285 0244","20130815 104327 577 000000 0285 0244.bmp","20130815_104327_577_000000_0285_0244-Prosome_mask.png","20130815_104327_577_000000_0285_0244.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",342,150,"False",0.838479038024049,9206,1.75086633738011,7765,1.38430015797951,51300
"96",96,"20130815 104327 594 000000 0587 0708","20130815 104327 594 000000 0587 0708.bmp","20130815_104327_594_000000_0587_0708-Prosome_mask.png","20130815_104327_594_000000_0587_0708.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",123,235,"False",0.454426229508197,720,0.051994080069624,1498,0.142903003246883,28905
"97",97,"20130815 104327 627 000000 0795 0664","20130815 104327 627 000000 0795 0664.bmp","20130815_104327_627_000000_0795_0664-Prosome_mask.png","20130815_104327_627_000000_0795_0664.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",140,177,"False",0.836720867208672,1396,0.129651316435427,1315,0.119385777598845,24780
"98",98,"20130815 104328 360 000000 0571 0136","20130815 104328 360 000000 0571 0136.bmp","20130815_104328_360_000000_0571_0136-Prosome_mask.png","20130815_104328_360_000000_0571_0136.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",106,312,"False",0.787625418060201,978,0.079341914042955,1160,0.100412337861093,33072
"99",99,"20130815 104328 376 000000 0177 0708","20130815 104328 376 000000 0177 0708.bmp","20130815_104328_376_000000_0177_0708-Prosome_mask.png","20130815_104328_376_000000_0177_0708.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",331,124,"False",0.790013179089178,5544,0.869583117145102,6680,1.1246737836769,41044
"100",100,"20130815 104329 226 000000 0315 0132","20130815 104329 226 000000 0315 0132.bmp","20130815_104329_226_000000_0315_0132-Prosome_mask.png","20130815_104329_226_000000_0315_0132.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",161,194,"False",0.577720207253886,837,0.064002389076753,990,0.080688496304933,31234
"101",101,"20130815 104329 260 000000 0347 0132","20130815 104329 260 000000 0347 0132.bmp","20130815_104329_260_000000_0347_0132-Prosome_mask.png","20130815_104329_260_000000_0347_0132.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",110,245,"False",0.66954851104707,866,0.067082578039449,872,0.067724811165015,26950
"102",102,"20130815 104329 293 000000 0347 0140","20130815 104329 293 000000 0347 0140.bmp","20130815_104329_293_000000_0347_0140-Prosome_mask.png","20130815_104329_293_000000_0347_0140.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",144,271,"False",0.644245142002989,971,0.0785592974338,1229,0.108746841504786,39024
"103",103,"20130815 104329 726 000000 0955 0168","20130815 104329 726 000000 0955 0168.bmp","20130815_104329_726_000000_0955_0168-Prosome_mask.png","20130815_104329_726_000000_0955_0168.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",165,278,"False",0.448556624722428,606,0.040987107887441,1351,0.123919438022613,45870
"104",104,"20130815 104330 142 000000 1049 0532","20130815 104330 142 000000 1049 0532.bmp","20130815_104330_142_000000_1049_0532-Prosome_mask.png","20130815_104330_142_000000_1049_0532.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",199,305,"False",0.748323421485512,7719,1.37299605709919,6098,0.991730553295978,60695
"105",105,"20130815 104330 376 000001 0049 0572","20130815 104330 376 000001 0049 0572.bmp","20130815_104330_376_000001_0049_0572-Prosome_mask.png","20130815_104330_376_000001_0049_0572.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",229,211,"False",0.851729323308271,6149,1.00319475754017,6165,1.00679883712295,48319
"106",106,"20130815 104330 842 000002 0089 0572","20130815 104330 842 000002 0089 0572.bmp","20130815_104330_842_000002_0089_0572-Prosome_mask.png","20130815_104330_842_000002_0089_0572.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",237,162,"False",0.898435054773083,6118,0.996221994519271,6013,0.972704477222881,38394
"107",107,"20130815 104331 375 000000 0173 0016","20130815 104331 375 000000 0173 0016.bmp","20130815_104331_375_000000_0173_0016-Prosome_mask.png","20130815_104331_375_000000_0173_0016.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",229,128,"False",0.755161667315933,4982,0.750329793799992,4029,0.559766987996867,29312
"108",108,"20130815 104332 125 000001 0291 0788","20130815 104332 125 000001 0291 0788.bmp","20130815_104332_125_000001_0291_0788-Prosome_mask.png","20130815_104332_125_000001_0291_0788.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",212,204,"False",0.755288461538462,4160,0.585037695673192,3142,0.397172877133552,43248
"109",109,"20130815 104332 175 000002 0949 0360","20130815 104332 175 000002 0949 0360.bmp","20130815_104332_175_000002_0949_0360-Prosome_mask.png","20130815_104332_175_000002_0949_0360.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",199,169,"False",0.740509259259259,4290,0.610416292522215,3229,0.412428772590879,33631
"110",110,"20130815 104333 624 000003 1023 0572","20130815 104333 624 000003 1023 0572.bmp","20130815_104333_624_000003_1023_0572-Prosome_mask.png","20130815_104333_624_000003_1023_0572.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",199,235,"False",0.906462936196572,4728,0.698055509601725,4505,0.653031109722331,46765
"111",111,"20130815 104334 191 000000 0139 0352","20130815 104334 191 000000 0139 0352.bmp","20130815_104334_191_000000_0139_0352-Prosome_mask.png","20130815_104334_191_000000_0139_0352.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",416,214,"False",0.804155099847766,11004,2.23962267753929,9143,1.73435296394105,89024
"112",112,"20130815 104334 740 000000 0197 0720","20130815 104334 740 000000 0197 0720.bmp","20130815_104334_740_000000_0197_0720-Prosome_mask.png","20130815_104334_740_000000_0197_0720.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",211,98,"False",0.812466702184337,3318,0.428197828257193,3486,0.458402356778697,20678
"113",113,"20130815 104336 373 000000 0885 0372","20130815 104336 373 000000 0885 0372.bmp","20130815_104336_373_000000_0885_0372-Prosome_mask.png","20130815_104336_373_000000_0885_0372.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",192,297,"False",0.895181390196621,7024,1.20537357840064,6663,1.12072586716408,57024
"114",114,"20130815 104336 557 000000 1072 0836","20130815 104336 557 000000 1072 0836.bmp","20130815_104336_557_000000_1072_0836-Prosome_mask.png","20130815_104336_557_000000_1072_0836.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",114,209,"False",0.523264137437366,799,0.060027410518057,1329,0.121143335536876,23826
"115",115,"20130815 104336 873 000000 0497 0048","20130815 104336 873 000000 0497 0048.bmp","20130815_104336_873_000000_0497_0048-Prosome_mask.png","20130815_104336_873_000000_0497_0048.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",361,139,"False",0.892476851851852,8102,1.46788604993881,8249,1.50476559364204,50179
"116",116,"20130815 104337 390 000001 0979 0412","20130815 104337 390 000001 0979 0412.bmp","20130815_104337_390_000001_0979_0412-Prosome_mask.png","20130815_104337_390_000001_0979_0412.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",284,151,"False",0.819802731411229,5221,0.800451734812524,4373,0.626773653128388,42884
"117",117,"20130815 104337 390 000002 0811 0788","20130815 104337 390 000002 0811 0788.bmp","20130815_104337_390_000002_0811_0788-Prosome_mask.png","20130815_104337_390_000002_0811_0788.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",242,553,"False",0.729534353630739,15229,3.50688534502241,11328,2.33113017055373,133826
"118",118,"20130815 104337 539 000000 0129 0448","20130815 104337 539 000000 0129 0448.bmp","20130815_104337_539_000000_0129_0448-Prosome_mask.png","20130815_104337_539_000000_0129_0448.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",102,237,"False",0.822798785536848,3458,0.453329037596677,3146,0.397870816168483,24174
"119",119,"20130815 104337 656 000001 0139 0760","20130815 104337 656 000001 0139 0760.bmp","20130815_104337_656_000001_0139_0760-Prosome_mask.png","20130815_104337_656_000001_0139_0760.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",216,214,"False",0.896573208722741,3064,0.383630867343458,3024,0.376736691420132,46224
"120",120,"20130815 104337 690 000000 0343 0748","20130815 104337 690 000000 0343 0748.bmp","20130815_104337_690_000000_0343_0748-Prosome_mask.png","20130815_104337_690_000000_0343_0748.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",212,267,"False",0.917950012623075,3820,0.520094779336034,3777,0.512032930346845,56604
"121",121,"20130815 104339 439 000001 0097 0696","20130815 104339 439 000001 0097 0696.bmp","20130815_104339_439_000001_0097_0696-Prosome_mask.png","20130815_104339_439_000001_0097_0696.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",342,154,"False",0.848520710059172,7548,1.3311992486694,6510,1.08536751192661,52668
"122",122,"20130815 104339 689 000000 0963 0580","20130815 104339 689 000000 0963 0580.bmp","20130815_104339_689_000000_0963_0580-Prosome_mask.png","20130815_104339_689_000000_0963_0580.bmp-Lipid_mask.png","MlongMlat","ArcticNet2013","101",1,"8/15/2013",144,121,"False",0.729543496985357,1124,0.096137442159332,884,0.069014314606891,17424
"123",123,"20130815 104339 938 000000 0845 0224","20130815 104339 938 000000 0845 0224.bmp","20130815_104339_938_000000_0845_0224-Prosome_mask.png","20130815_104339_938_000000_0845_0224.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",237,120,"False",0.918703370208387,3740,0.505123838252702,3718,0.501028009616397,28440
"124",124,"20130815 104340 605 000000 0165 0148","20130815 104340 605 000000 0165 0148.bmp","20130815_104340_605_000000_0165_0148-Prosome_mask.png","20130815_104340_605_000000_0165_0148.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",173,177,"False",0.695863746958637,1578,0.153540415672038,1210,0.106433627612796,30621
"125",125,"20130815 104340 788 000000 1027 0276","20130815 104340 788 000000 1027 0276.bmp","20130815_104340_788_000000_1027_0276-Prosome_mask.png","20130815_104340_788_000000_1027_0276.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",161,161,"False",0.466128029832194,894,0.070093997622781,1465,0.138576942697718,25921
"126",126,"20130815 104340 988 000000 0099 0528","20130815 104340 988 000000 0099 0528.bmp","20130815_104340_988_000000_0099_0528-Prosome_mask.png","20130815_104340_988_000000_0099_0528.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",170,209,"False",0.782094081942337,2980,0.369193033923431,2892,0.354232734653203,35530
"127",127,"20130815 104342 471 000000 0685 0036","20130815 104342 471 000000 0685 0036.bmp","20130815_104342_471_000000_0685_0036-Prosome_mask.png","20130815_104342_471_000000_0685_0036.bmp-Lipid_mask.png","ChypMlat","ArcticNet2013","101",1,"8/15/2013",365,154,"False",0.822575077666552,8262,1.50803915108976,7578,1.33850624830623,56210
"128",128,"20130815 104342 704 000000 0601 0320","20130815 104342 704 000000 0601 0320.bmp","20130815_104342_704_000000_0601_0320-Prosome_mask.png","20130815_104342_704_000000_0601_0320.bmp-Lipid_mask.png","ChypMlat","ArcticNet2013","101",1,"8/15/2013",259,139,"False",0.929029078363726,8001,1.44269373796441,7655,1.3573111686901,36001
"129",129,"20130815 104342 904 000000 0441 0032","20130815 104342 904 000000 0441 0032.bmp","20130815_104342_904_000000_0441_0032-Prosome_mask.png","20130815_104342_904_000000_0441_0032.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",350,180,"False",0.865738507133503,14144,3.16683003580053,12926,2.7967624674365,63000
"130",130,"20130815 104343 487 000000 0091 0524","20130815 104343 487 000000 0091 0524.bmp","20130815_104343_487_000000_0091_0524-Prosome_mask.png","20130815_104343_487_000000_0091_0524.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",212,161,"False",0.819872851424535,4228,0.598275645594604,3501,0.461126590751348,34132
"131",131,"20130815 104343 954 000000 0247 0268","20130815 104343 954 000000 0247 0268.bmp","20130815_104343_954_000000_0247_0268-Prosome_mask.png","20130815_104343_954_000000_0247_0268.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",106,209,"False",0.746218487394958,943,0.075450337981451,1135,0.097438220180484,22154
"132",132,"20130815 104344 620 000000 1072 0400","20130815 104344 620 000000 1072 0400.bmp","20130815_104344_620_000000_1072_0400-Prosome_mask.png","20130815_104344_620_000000_1072_0400.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",216,271,"False",0.737315221733919,4024,0.558808566237616,4673,0.686874243394173,58536
"133",133,"20130815 104345 653 000000 0147 0132","20130815 104345 653 000000 0147 0132.bmp","20130815_104345_653_000000_0147_0132-Prosome_mask.png","20130815_104345_653_000000_0147_0132.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",131,278,"False",0.656917885264342,3585,0.476464002167937,3780,0.512594258434713,36418
